"r"	"s"	"measurementID"	"dfaSuccessRate"	"wilkesLambda"	"PillaiPval"	"HotellingPval"	"RoyPval"	"dfaID"	"nvars"	"pvalues"	"overallPvalues"	"monotonic"
0.955648600775749	1	8221	0.170212765957447	0.982887440462471	0.97983629794727	0.985675191789574	0.60147965752207	1	7	0.966467085248433	5.84776531654798e-05	TRUE
0.804148549260572	1	217	0.170212765957447	0.982887440462471	0.97983629794727	0.985675191789574	0.60147965752207	1	7	0.926199367609846	0.00199663102469146	FALSE
0.919926765747368	1	8038	0.170212765957447	0.982887440462471	0.97983629794727	0.985675191789574	0.60147965752207	1	7	0.994165716311635	0.753411119060689	FALSE
0.960852923756465	1	3923	0.170212765957447	0.982887440462471	0.97983629794727	0.985675191789574	0.60147965752207	1	7	0.797424621622366	0.017478804024901	FALSE
0.95464877942577	1	5252	0.170212765957447	0.982887440462471	0.97983629794727	0.985675191789574	0.60147965752207	1	7	0.774548092359901	3.16583284663715e-07	TRUE
0.939874172536656	1	4840	0.170212765957447	0.982887440462471	0.97983629794727	0.985675191789574	0.60147965752207	1	7	0.141534987717456	0.518374483802747	TRUE
0.986052672285587	1	9925	0.170212765957447	0.982887440462471	0.97983629794727	0.985675191789574	0.60147965752207	1	7	0.184387055503273	1.41775494961767e-09	FALSE
0.919120546337217	1	474	0.276595744680851	0.204160963749307	0.298913418913728	0.129898369006496	0.00215756300385611	2	9	0.0310310546559824	0.108011910922346	FALSE
0.835987345641479	1	1346	0.276595744680851	0.204160963749307	0.298913418913728	0.129898369006496	0.00215756300385611	2	9	0.974457365755185	0.807605209612804	FALSE
0.945402705809101	1	6538	0.276595744680851	0.204160963749307	0.298913418913728	0.129898369006496	0.00215756300385611	2	9	0.277690650151264	6.75535764544188e-06	FALSE
0.897946373932064	1	348	0.276595744680851	0.204160963749307	0.298913418913728	0.129898369006496	0.00215756300385611	2	9	0.559600073992076	5.71310058047383e-05	TRUE
0.954345288965851	1	7391	0.276595744680851	0.204160963749307	0.298913418913728	0.129898369006496	0.00215756300385611	2	9	0.0449920672456727	0.0081400214997698	TRUE
0.974046318558976	1	8186	0.276595744680851	0.204160963749307	0.298913418913728	0.129898369006496	0.00215756300385611	2	9	0.700602211023491	0.476250608069817	FALSE
0.805034059146419	1	7725	0.276595744680851	0.204160963749307	0.298913418913728	0.129898369006496	0.00215756300385611	2	9	0.120376657025828	0.00163022840866823	TRUE
0.885190540831536	1	9163	0.276595744680851	0.204160963749307	0.298913418913728	0.129898369006496	0.00215756300385611	2	9	0.485168041974643	0.733266880126727	FALSE
0.978526270017028	1	176	0.276595744680851	0.204160963749307	0.298913418913728	0.129898369006496	0.00215756300385611	2	9	0.301192930767064	0.239984685482289	TRUE
0.919796550134197	1	320	0.170212765957447	0.884298900282168	0.879217378287739	0.889804879888566	0.212559246997881	3	7	0.982820848372164	0.654614666680187	FALSE
0.985942710982636	1	4223	0.170212765957447	0.884298900282168	0.879217378287739	0.889804879888566	0.212559246997881	3	7	0.172156017003031	0.000213410725200915	TRUE
0.967053655628115	1	7209	0.170212765957447	0.884298900282168	0.879217378287739	0.889804879888566	0.212559246997881	3	7	0.192754701240041	1.09226893474905e-09	TRUE
0.913855945924297	1	6774	0.170212765957447	0.884298900282168	0.879217378287739	0.889804879888566	0.212559246997881	3	7	0.906944005121504	4.94230214159686e-09	FALSE
0.830050517758355	1	4751	0.170212765957447	0.884298900282168	0.879217378287739	0.889804879888566	0.212559246997881	3	7	0.0676900628213628	0.00117100838785653	FALSE
0.987424608133733	1	6191	0.170212765957447	0.884298900282168	0.879217378287739	0.889804879888566	0.212559246997881	3	7	0.542319446043964	0.00949306798247341	FALSE
0.839018840529025	1	5841	0.170212765957447	0.884298900282168	0.879217378287739	0.889804879888566	0.212559246997881	3	7	0.0160650343908779	8.18727106282104e-05	FALSE
0.830381487868726	1	7833	0.127659574468085	0.037290586334154	0.0506339578053681	0.0292052086020098	0.00330333761562374	4	9	0.483019646143609	0.0143877677897411	TRUE
0.956947583472356	1	5277	0.127659574468085	0.037290586334154	0.0506339578053681	0.0292052086020098	0.00330333761562374	4	9	0.74935904964136	0.023232084999624	FALSE
0.935131328320131	1	451	0.127659574468085	0.037290586334154	0.0506339578053681	0.0292052086020098	0.00330333761562374	4	9	0.202495569290037	0.717972383600802	FALSE
0.947510229051113	1	1710	0.127659574468085	0.037290586334154	0.0506339578053681	0.0292052086020098	0.00330333761562374	4	9	0.296746405199366	0.0221652573998502	FALSE
0.848929478554055	1	9734	0.127659574468085	0.037290586334154	0.0506339578053681	0.0292052086020098	0.00330333761562374	4	9	0.372234579688687	0.60912036073868	TRUE
0.810007068980485	1	4833	0.127659574468085	0.037290586334154	0.0506339578053681	0.0292052086020098	0.00330333761562374	4	9	0.280270666896151	5.65516156557992e-06	FALSE
0.938642737269402	1	6713	0.127659574468085	0.037290586334154	0.0506339578053681	0.0292052086020098	0.00330333761562374	4	9	0.237290679161698	0.0383065608141909	FALSE
0.818328709714115	1	5072	0.127659574468085	0.037290586334154	0.0506339578053681	0.0292052086020098	0.00330333761562374	4	9	0.417294072282736	0.00712049170822265	FALSE
0.89361786567606	1	3417	0.127659574468085	0.037290586334154	0.0506339578053681	0.0292052086020098	0.00330333761562374	4	9	0.948496808619868	0.120413042900711	TRUE
0.820601507043466	1	1055	0.191489361702128	0.294352279838052	0.278123338402787	0.31156300087827	0.0383460225529233	5	11	0.942929245682779	0.551157490458021	FALSE
