"r"	"s"	"measurementID"	"pvalues"	"overallPvalues"	"monotonic"	"dfaSuccessRate"	"wilkesLambda"	"PillaiPval"	"HotellingPval"	"RoyPval"	"dfaID"	"nvars"
0.897548721637577	1	4647	0.28365826864921	0.562789362198537	TRUE	0.446808510638298	0.494760000340779	0.484121840525195	0.509790612108255	0.137474263166386	1	7
0.927557162055746	1	5684	0.652330136756531	0.331249744355963	TRUE	0.446808510638298	0.494760000340779	0.484121840525195	0.509790612108255	0.137474263166386	1	7
0.909471346298233	1	4615	0.183835937814835	0.622422229373888	TRUE	0.446808510638298	0.494760000340779	0.484121840525195	0.509790612108255	0.137474263166386	1	7
0.82863668021746	1	8673	0.0143852234252226	0.0778559565569735	TRUE	0.446808510638298	0.494760000340779	0.484121840525195	0.509790612108255	0.137474263166386	1	7
0.808685694122687	1	533	0.614178363320899	0.77987354705177	TRUE	0.446808510638298	0.494760000340779	0.484121840525195	0.509790612108255	0.137474263166386	1	7
0.970199092105031	1	4298	0.435173491919504	0.303819307537251	TRUE	0.446808510638298	0.494760000340779	0.484121840525195	0.509790612108255	0.137474263166386	1	7
0.881909668492153	1	4275	0.525596508128134	0.49615729750118	TRUE	0.446808510638298	0.494760000340779	0.484121840525195	0.509790612108255	0.137474263166386	1	7
0.810024565178901	1	6888	0.76383582626343	0.884549483835367	FALSE	0.574468085106383	0.1932153301619	0.203663118019569	0.187128268599858	0.0232819754057825	2	7
0.945409898692742	1	2191	0.634194449989122	0.0597665882321841	TRUE	0.574468085106383	0.1932153301619	0.203663118019569	0.187128268599858	0.0232819754057825	2	7
0.906398556474596	1	1825	0.283307112693138	0.109332613611822	FALSE	0.574468085106383	0.1932153301619	0.203663118019569	0.187128268599858	0.0232819754057825	2	7
0.95749799455516	1	1526	0.934937103259447	0.999965794572721	FALSE	0.574468085106383	0.1932153301619	0.203663118019569	0.187128268599858	0.0232819754057825	2	7
0.880304174963385	1	5337	0.220817822818975	0.1251582152412	TRUE	0.574468085106383	0.1932153301619	0.203663118019569	0.187128268599858	0.0232819754057825	2	7
0.936947575118393	1	1432	0.359066014304404	0.852743374942277	TRUE	0.574468085106383	0.1932153301619	0.203663118019569	0.187128268599858	0.0232819754057825	2	7
0.870453481283039	1	9700	0.597198409674409	0.0876160672245219	TRUE	0.574468085106383	0.1932153301619	0.203663118019569	0.187128268599858	0.0232819754057825	2	7
0.998835282074288	1	2451	0.286173715712939	0.552835704986612	FALSE	0.531914893617021	0.162121136479536	0.17374070687748	0.151217097912462	0.0100892666567278	3	8
0.972477632109076	1	1643	0.281955101082594	0.738997700039288	FALSE	0.531914893617021	0.162121136479536	0.17374070687748	0.151217097912462	0.0100892666567278	3	8
0.99371861894615	1	3083	0.41126805633545	0.277201502159958	TRUE	0.531914893617021	0.162121136479536	0.17374070687748	0.151217097912462	0.0100892666567278	3	8
0.891390199353918	1	8459	0.266163593590261	0.217695165055328	TRUE	0.531914893617021	0.162121136479536	0.17374070687748	0.151217097912462	0.0100892666567278	3	8
0.838401659438387	1	6316	0.604627784652831	0.931232765493744	FALSE	0.531914893617021	0.162121136479536	0.17374070687748	0.151217097912462	0.0100892666567278	3	8
0.927861465606838	1	7866	0.279265553033712	0.141495166511033	TRUE	0.531914893617021	0.162121136479536	0.17374070687748	0.151217097912462	0.0100892666567278	3	8
0.907256539957598	1	2472	0.891182558983906	0.171834751524187	TRUE	0.531914893617021	0.162121136479536	0.17374070687748	0.151217097912462	0.0100892666567278	3	8
0.921374992933124	1	8817	0.135456536647675	0.217639036564323	TRUE	0.531914893617021	0.162121136479536	0.17374070687748	0.151217097912462	0.0100892666567278	3	8
0.878609330253676	1	4291	0.381287054364465	0.438621927352363	TRUE	0.702127659574468	0.00227905004660401	0.0157313394214931	0.000244363683396912	8.34495694483205e-06	4	11
0.860140841035172	1	5371	0.36161840137319	0.436906928443398	TRUE	0.702127659574468	0.00227905004660401	0.0157313394214931	0.000244363683396912	8.34495694483205e-06	4	11
0.896612911811098	1	7927	0.693274748507052	0.668107327054541	FALSE	0.702127659574468	0.00227905004660401	0.0157313394214931	0.000244363683396912	8.34495694483205e-06	4	11
0.89186815242283	1	7000	0.749934679376863	0.851663263765985	TRUE	0.702127659574468	0.00227905004660401	0.0157313394214931	0.000244363683396912	8.34495694483205e-06	4	11
0.843880658270791	1	405	0.827244930001971	0.613677127970948	FALSE	0.702127659574468	0.00227905004660401	0.0157313394214931	0.000244363683396912	8.34495694483205e-06	4	11
0.85349064283073	1	4169	0.197297658398596	0.106887036203899	FALSE	0.702127659574468	0.00227905004660401	0.0157313394214931	0.000244363683396912	8.34495694483205e-06	4	11
0.825839146133512	1	4006	0.0370608793597156	0.0281479569242775	FALSE	0.702127659574468	0.00227905004660401	0.0157313394214931	0.000244363683396912	8.34495694483205e-06	4	11
0.97824725327082	1	623	0.804798490419648	0.585043385768363	FALSE	0.702127659574468	0.00227905004660401	0.0157313394214931	0.000244363683396912	8.34495694483205e-06	4	11
0.816964058810845	1	4290	0.16687148163343	0.515596886290603	TRUE	0.702127659574468	0.00227905004660401	0.0157313394214931	0.000244363683396912	8.34495694483205e-06	4	11
0.952731285616755	1	3469	0.0531021403319714	0.0985747334525511	TRUE	0.702127659574468	0.00227905004660401	0.0157313394214931	0.000244363683396912	8.34495694483205e-06	4	11
0.895662387786433	1	9483	0.92456710192558	0.914468297628474	FALSE	0.702127659574468	0.00227905004660401	0.0157313394214931	0.000244363683396912	8.34495694483205e-06	4	11
0.944770441111177	1	9064	0.858086775224349	0.741889900574944	FALSE	0.553191489361702	0.346963222372194	0.353403361683105	0.342621000162942	0.0338418678086179	5	7
0.899561864510179	1	8565	0.481763664477284	0.167523763667517	TRUE	0.553191489361702	0.346963222372194	0.353403361683105	0.342621000162942	0.0338418678086179	5	7
