"r"	"s"	"measurementID"	"pvalues"	"overallPvalues"	"monotonic"	"dfaSuccessRate"	"wilkesLambda"	"PillaiPval"	"HotellingPval"	"RoyPval"	"dfaID"	"nvars"
0	1	4053	0.591246199033857	0.285725776707499	FALSE	0.276595744680851	0.759826245128741	0.763630259884871	0.757517975998769	0.107825902532338	1	8
0	1	5093	0.565002401429027	0.974389917127251	FALSE	0.276595744680851	0.759826245128741	0.763630259884871	0.757517975998769	0.107825902532338	1	8
0	1	2889	0.140409761599018	0.551671080778169	FALSE	0.276595744680851	0.759826245128741	0.763630259884871	0.757517975998769	0.107825902532338	1	8
0	1	9009	0.617470338280348	0.68590738246621	FALSE	0.276595744680851	0.759826245128741	0.763630259884871	0.757517975998769	0.107825902532338	1	8
0	1	9822	0.433395446235594	0.689556666728009	FALSE	0.276595744680851	0.759826245128741	0.763630259884871	0.757517975998769	0.107825902532338	1	8
0	1	4221	0.84130258405072	0.609670469118672	FALSE	0.276595744680851	0.759826245128741	0.763630259884871	0.757517975998769	0.107825902532338	1	8
0	1	9481	0.995604719989143	0.964653180049459	FALSE	0.276595744680851	0.759826245128741	0.763630259884871	0.757517975998769	0.107825902532338	1	8
0	1	8266	0.101034903169214	0.290730163201591	TRUE	0.276595744680851	0.759826245128741	0.763630259884871	0.757517975998769	0.107825902532338	1	8
0	1	2374	0.251266497307981	0.283398679502685	FALSE	0.404255319148936	0.489994921554488	0.498245969837294	0.483751938152407	0.0457558786280804	2	11
0	1	4583	0.014302815395882	0.0805437488263312	TRUE	0.404255319148936	0.489994921554488	0.498245969837294	0.483751938152407	0.0457558786280804	2	11
0	1	6266	0.526183551844608	0.439031697774748	FALSE	0.404255319148936	0.489994921554488	0.498245969837294	0.483751938152407	0.0457558786280804	2	11
0	1	1566	0.82293316842615	0.0148622959583855	TRUE	0.404255319148936	0.489994921554488	0.498245969837294	0.483751938152407	0.0457558786280804	2	11
0	1	4070	0.884585443611563	0.959451444558954	TRUE	0.404255319148936	0.489994921554488	0.498245969837294	0.483751938152407	0.0457558786280804	2	11
0	1	1696	0.515151325777164	0.932376995851	FALSE	0.404255319148936	0.489994921554488	0.498245969837294	0.483751938152407	0.0457558786280804	2	11
0	1	901	0.961606971321122	0.782052081107239	FALSE	0.404255319148936	0.489994921554488	0.498245969837294	0.483751938152407	0.0457558786280804	2	11
