"r"	"s"	"measurementID"	"pvalues"	"overallPvalues"	"monotonic"	"dfaSuccessRate"	"wilkesLambda"	"PillaiPval"	"HotellingPval"	"RoyPval"	"dfaID"	"nvars"
0.968223597761244	1	9833	0.594855838719743	0.725138646827288	TRUE	0.51063829787234	0.0297200386677391	0.0310658931934838	0.0284368837429568	0.00326440643366274	1	7
0.965011980617419	1	9805	0.537052944620046	0.736699605019273	TRUE	0.51063829787234	0.0297200386677391	0.0310658931934838	0.0284368837429568	0.00326440643366274	1	7
0.869575924938545	1	7639	0.30209263180511	0.525891918373114	TRUE	0.51063829787234	0.0297200386677391	0.0310658931934838	0.0284368837429568	0.00326440643366274	1	7
0.937048394419253	1	3146	0.844807267924299	0.918920986910929	TRUE	0.51063829787234	0.0297200386677391	0.0310658931934838	0.0284368837429568	0.00326440643366274	1	7
0.957171480637044	1	3405	0.498345904920771	0.654684899428949	TRUE	0.51063829787234	0.0297200386677391	0.0310658931934838	0.0284368837429568	0.00326440643366274	1	7
0.967667844612151	1	5749	0.6923890549126	0.906867133212058	FALSE	0.51063829787234	0.0297200386677391	0.0310658931934838	0.0284368837429568	0.00326440643366274	1	7
0.960852994397283	1	9493	0.601283643398585	0.593728958732751	TRUE	0.51063829787234	0.0297200386677391	0.0310658931934838	0.0284368837429568	0.00326440643366274	1	7
0.843425169307739	1	7357	0.763340999287463	0.980963864029317	FALSE	0.638297872340426	0.584381849278883	0.575821777812279	0.597290395265926	0.0964046454813095	2	12
0.880591569747776	1	6084	0.784890730020328	0.868352592043274	TRUE	0.638297872340426	0.584381849278883	0.575821777812279	0.597290395265926	0.0964046454813095	2	12
0.92080216105096	1	8454	0.713390657279188	0.698277653922364	FALSE	0.638297872340426	0.584381849278883	0.575821777812279	0.597290395265926	0.0964046454813095	2	12
0.888386059598997	1	7475	0.726322580045156	0.89593561451955	TRUE	0.638297872340426	0.584381849278883	0.575821777812279	0.597290395265926	0.0964046454813095	2	12
0.985525894351304	1	3468	0.570188872241484	0.685039757900519	TRUE	0.638297872340426	0.584381849278883	0.575821777812279	0.597290395265926	0.0964046454813095	2	12
0.847344921017066	1	897	0.698417715914925	0.872150170644095	TRUE	0.638297872340426	0.584381849278883	0.575821777812279	0.597290395265926	0.0964046454813095	2	12
0.971000375086442	1	5341	0.595519602048273	0.803495222046429	TRUE	0.638297872340426	0.584381849278883	0.575821777812279	0.597290395265926	0.0964046454813095	2	12
0.977325655799359	1	1534	0.576323916994629	0.847589761636326	TRUE	0.638297872340426	0.584381849278883	0.575821777812279	0.597290395265926	0.0964046454813095	2	12
0.830632072733715	1	9741	0.82963397686633	0.927501139806335	FALSE	0.638297872340426	0.584381849278883	0.575821777812279	0.597290395265926	0.0964046454813095	2	12
0.961239526746795	1	6124	0.778993728209801	0.722143089318851	FALSE	0.638297872340426	0.584381849278883	0.575821777812279	0.597290395265926	0.0964046454813095	2	12
0.983357889950275	1	7735	0.614053134923315	0.783502966057296	TRUE	0.638297872340426	0.584381849278883	0.575821777812279	0.597290395265926	0.0964046454813095	2	12
0.81313916076906	1	3387	0.313942647816775	0.370479454392975	TRUE	0.638297872340426	0.584381849278883	0.575821777812279	0.597290395265926	0.0964046454813095	2	12
0.992692284146324	1	1392	0.623239647812325	0.802216411461991	TRUE	0.595744680851064	0.0344823648231092	0.0404546922816557	0.0302905521045084	0.00366282309138153	3	7
0.979622764699161	1	8035	0.5205505137084	0.531701280017011	TRUE	0.595744680851064	0.0344823648231092	0.0404546922816557	0.0302905521045084	0.00366282309138153	3	7
0.881568089826033	1	4417	0.567150829469839	0.746269320413668	FALSE	0.595744680851064	0.0344823648231092	0.0404546922816557	0.0302905521045084	0.00366282309138153	3	7
0.885763968154788	1	3703	0.428633953769101	0.741209907388338	TRUE	0.595744680851064	0.0344823648231092	0.0404546922816557	0.0302905521045084	0.00366282309138153	3	7
0.854870082624257	1	4760	0.710168675475381	0.786800692410514	FALSE	0.595744680851064	0.0344823648231092	0.0404546922816557	0.0302905521045084	0.00366282309138153	3	7
0.950315428804606	1	7723	0.769653591103885	0.920364181319241	TRUE	0.595744680851064	0.0344823648231092	0.0404546922816557	0.0302905521045084	0.00366282309138153	3	7
0.926799513865262	1	2504	0.441408298208468	0.799327957192711	TRUE	0.595744680851064	0.0344823648231092	0.0404546922816557	0.0302905521045084	0.00366282309138153	3	7
0.87260158052668	1	3906	0.59723304179771	0.928701424474636	TRUE	0.659574468085106	0.00924657223641283	0.0167407911006032	0.00494687904570538	0.000297254363120358	4	11
0.909113037539646	1	1743	0.451623672019914	0.526477126551641	TRUE	0.659574468085106	0.00924657223641283	0.0167407911006032	0.00494687904570538	0.000297254363120358	4	11
0.959179090149701	1	5436	0.614718106911471	0.745054488509706	TRUE	0.659574468085106	0.00924657223641283	0.0167407911006032	0.00494687904570538	0.000297254363120358	4	11
0.917560099624097	1	2604	0.415551706810428	0.315571639103095	TRUE	0.659574468085106	0.00924657223641283	0.0167407911006032	0.00494687904570538	0.000297254363120358	4	11
0.919729354977608	1	5161	0.456805800852339	0.780180126457867	TRUE	0.659574468085106	0.00924657223641283	0.0167407911006032	0.00494687904570538	0.000297254363120358	4	11
0.889313232759014	1	1788	0.722522002358849	0.772097309552361	TRUE	0.659574468085106	0.00924657223641283	0.0167407911006032	0.00494687904570538	0.000297254363120358	4	11
0.841784263402224	1	8216	0.68141607537465	0.908825723506149	FALSE	0.659574468085106	0.00924657223641283	0.0167407911006032	0.00494687904570538	0.000297254363120358	4	11
