"r"	"s"	"measurementID"	"pvalues"	"overallPvalues"	"monotonic"	"dfaSuccessRate"	"wilkesLambda"	"PillaiPval"	"HotellingPval"	"RoyPval"	"dfaID"	"nvars"
0	1	7055	-999	-999	FALSE	0.25531914893617	0.370828532861296	0.403809245580976	0.344176108314748	0.0250569002758967	1	11
0	1	3278	-999	-999	FALSE	0.25531914893617	0.370828532861296	0.403809245580976	0.344176108314748	0.0250569002758967	1	11
0	1	7747	-999	-999	FALSE	0.25531914893617	0.370828532861296	0.403809245580976	0.344176108314748	0.0250569002758967	1	11
0	1	9215	-999	-999	FALSE	0.25531914893617	0.370828532861296	0.403809245580976	0.344176108314748	0.0250569002758967	1	11
0	1	5877	-999	-999	FALSE	0.25531914893617	0.370828532861296	0.403809245580976	0.344176108314748	0.0250569002758967	1	11
0	1	4920	-999	-999	FALSE	0.25531914893617	0.370828532861296	0.403809245580976	0.344176108314748	0.0250569002758967	1	11
0	1	2043	-999	-999	FALSE	0.25531914893617	0.370828532861296	0.403809245580976	0.344176108314748	0.0250569002758967	1	11
0	1	7104	-999	-999	FALSE	0.25531914893617	0.370828532861296	0.403809245580976	0.344176108314748	0.0250569002758967	1	11
0	1	5788	-999	-999	FALSE	0.25531914893617	0.370828532861296	0.403809245580976	0.344176108314748	0.0250569002758967	1	11
0	1	688	-999	-999	FALSE	0.25531914893617	0.370828532861296	0.403809245580976	0.344176108314748	0.0250569002758967	1	11
0	1	263	-999	-999	FALSE	0.25531914893617	0.370828532861296	0.403809245580976	0.344176108314748	0.0250569002758967	1	11
0	1	6782	-999	-999	FALSE	0.468085106382979	0.00529557364515613	0.00543999653503804	0.00536748110333474	0.00161426737287861	2	11
0	1	2146	-999	-999	FALSE	0.468085106382979	0.00529557364515613	0.00543999653503804	0.00536748110333474	0.00161426737287861	2	11
0	1	6085	-999	-999	FALSE	0.468085106382979	0.00529557364515613	0.00543999653503804	0.00536748110333474	0.00161426737287861	2	11
0	1	5511	-999	-999	FALSE	0.468085106382979	0.00529557364515613	0.00543999653503804	0.00536748110333474	0.00161426737287861	2	11
0	1	5357	-999	-999	FALSE	0.468085106382979	0.00529557364515613	0.00543999653503804	0.00536748110333474	0.00161426737287861	2	11
0	1	7106	-999	-999	FALSE	0.468085106382979	0.00529557364515613	0.00543999653503804	0.00536748110333474	0.00161426737287861	2	11
0	1	6528	-999	-999	FALSE	0.468085106382979	0.00529557364515613	0.00543999653503804	0.00536748110333474	0.00161426737287861	2	11
0	1	7146	-999	-999	FALSE	0.468085106382979	0.00529557364515613	0.00543999653503804	0.00536748110333474	0.00161426737287861	2	11
0	1	9704	-999	-999	FALSE	0.468085106382979	0.00529557364515613	0.00543999653503804	0.00536748110333474	0.00161426737287861	2	11
0	1	3591	-999	-999	FALSE	0.468085106382979	0.00529557364515613	0.00543999653503804	0.00536748110333474	0.00161426737287861	2	11
0	1	1337	-999	-999	FALSE	0.468085106382979	0.00529557364515613	0.00543999653503804	0.00536748110333474	0.00161426737287861	2	11
0	1	5835	-999	-999	FALSE	0.297872340425532	0.490629442142353	0.476696826425921	0.507281960695368	0.0837990452495837	3	9
0	1	6852	-999	-999	FALSE	0.297872340425532	0.490629442142353	0.476696826425921	0.507281960695368	0.0837990452495837	3	9
0	1	2890	-999	-999	FALSE	0.297872340425532	0.490629442142353	0.476696826425921	0.507281960695368	0.0837990452495837	3	9
